"인증업체코드","인증분야","인증분야명","업체명","X좌표","Y좌표","주소","전화"
"2928","1","위생등급제","태백산맥","127.00816170878194","37.552202668969386","서울특별시 중구 다산로 85 3층 4층 (신당동)","02-2237-0402"
"2929","6","먹을만큼적당히","희조","126.97590231610392","37.557970481189294","서울특별시 중구 소월로 18-1 (남대문로5가)","02-777-9889"
"2930","4","저염실천음식점","쌈촌샤브샤브행당점","127.0287464631","37.556567489","서울특별시 성동구 행당로 84 (행당동 한진종합상가)","02-2298-5255"
"2931","1","위생등급제","곤드레쌈밥집(금호점)","127.0203348169534","37.554814094026995","서울특별시 성동구 행당로 1 2층 (금호동1가 125-1)","02-792-2986"
"2932","1","위생등급제","일품백송칼국수","127.035049803","37.5603103302","서울특별시 성동구 고산자로12길 1-1 (행당동지상1층( 성동문화원2길 30 ))","02-466-2090"
"2933","1","위생등급제","조기천양고기성수점","127.0546616249","37.5477357627","서울특별시 성동구 성수일로12길 33 (성수동2가지상1층)","02-497-4987"
"2934","1","위생등급제","한세희복집","127.05668759300916","37.54524084246216","서울특별시 성동구 성수일로8길 55 (성수동2가(2층))","02-497-5550"
"2935","1","위생등급제","가마골순대국","127.05501776153878","37.54575700374239","서울특별시 성동구 성수일로8길 39-1 지상1층 (성수동2가)","02-467-7405"
"2936","1","위생등급제","하누소","126.9879012314","37.5727630728","서울특별시 종로구 삼일대로 428 (낙원동)","02-739-9990"
"2937","1","위생등급제","쁘띠하노이(서울역점)","126.97404748302051","37.55430122616883","서울특별시 중구 후암로 110 (남대문로5가지하1층)","02-3789-2884"
"2938","1","위생등급제","엉터리생고기","126.968959727","37.5641533018","서울특별시 중구 통일로4길  16","02-3789-3376"
"2939","6","먹을만큼적당히","어상","126.96888716325216","37.564452413477326","서울특별시 중구 통일로4길 22 (순화동(지상1층))","02-318-0981"
"2940","1","위생등급제","우연참치","127.03424065630833","37.56299193371008","서울특별시 성동구 무학로2길 39 (도선동외(150-0153-2154-0))","02-2282-5900"
"2941","6","먹을만큼적당히","고향산천 궁중전골 묵은지삽겹살","127.03455732057715","37.5624440355812","서울특별시 성동구 무학로2길 46 (도선동67-1(지상1층))","02-2294-1522"
"2942","1","위생등급제","세느","127.0965356526","37.5369582299","서울특별시 광진구 광나루로56길 29 (구의동)","02-444-4473"
"2943","1","위생등급제","백세주마을 종각점","126.98361396982905","37.56939643731619","서울특별시 종로구 우정국로2길 10 (관철동지상2층)","02-720-0055"
"2944","1","위생등급제","종로황소곱창","126.9848545256","37.5696705056","서울특별시 종로구 우정국로2길 31 (관철동)","02-723-5157"
"2945","1","위생등급제","놀부부대찌개1철판1보쌈","126.9989993187","37.5725546577","서울특별시 종로구 종로31길 39 (인의동)","02-742-0246"
"2946","1","위생등급제","이바돔감자탕(한양대점)","127.0354834256","37.5582198876","서울특별시 성동구 고산자로6길 40 2층 205206207208호 (행당동)","02-2292-7918"
"2947","1","위생등급제","효제 금마루","127.00234553552373","37.57406110209992","서울특별시 종로구 대학로 30-3 (효제동)","02-747-4140"
"2948","1","위생등급제","모란","126.9772905467458","37.5631929340548","서울특별시 중구 남대문로1길 47 (태평로2가(지상12층))","02-778-9450"
"2949","1","위생등급제","노사봉家  아리랑","126.9805863164","37.5638854872","서울특별시 중구 남대문로7길 23 (소공동(1층))","02-775-0289"
"2950","1","위생등급제","세림","126.98113331641312","37.567139973786006","서울특별시 중구 남대문로9길 24 ","02-319-4603"
"2951","1","위생등급제","정 참치","127.0548327832","37.5465788008","서울특별시 성동구 아차산로7길 16 (성수동2가 성수2가 289-242 지상2층)","02-467-1071"
"2952","1","위생등급제","돌아가는삼각지","126.9733304921","37.5337907169","서울특별시 용산구 한강대로62길 26 (한강로1가 231-23 상가아파트 지상1층 2호4호)","02-790-9955"
"2953","1","위생등급제","은성","126.9732452452","37.544386459","서울특별시 용산구 한강대로84길 11-16 (남영동)","02-797-2855"
"2954","1","위생등급제","(주)캘리스코 사보텐 대학로점","127.0021148541","37.5828908489","서울특별시 종로구 대학로 130 (동숭동)","02-763-4510"
"2955","1","위생등급제","진고기명가","126.9706074408","37.5763928443","서울특별시 종로구 사직로 103-4 (내자동)","02-730-5611"
"2956","4","저염실천음식점","두진","126.9737736241","37.5607126625","서울특별시 중구 세종대로 39 (남대문로4가외2필지(지하1층))","02-6050-1197"
"2957","6","먹을만큼적당히","장터","126.97643081142392","37.561697111274476","서울특별시 중구 세종대로 62 (남대문로4가(1층))","02-771-5938"
"2958","6","먹을만큼적당히","하영호 신촌설렁탕","126.97375281464887","37.5555048939659","서울특별시 중구 한강대로 416 1층 15호 (남대문로5가 서울스퀘어)","02-6456-8772"
"2959","1","위생등급제","수사 광화문점","126.978913685","37.5709958591","서울특별시 종로구 종로3길 17 4층 402403호 (청진동)",""
"2960","1","위생등급제","자연별곡 광화문점","126.978913685","37.5709958591","서울특별시 종로구 종로3길 17 5층 501502호 (청진동)","02-2251-8540"
"2961","1","위생등급제","중국성","126.9801416194","37.5676804086","서울특별시 중구 다동길 16 (다동)","02-779-5050"
"2962","1","위생등급제","니뽕내뽕","127.06912974235408","37.53958674927043","서울특별시 광진구 동일로20길 106 (자양동(1층))","02-418-7463"
"2963","2","채식메뉴음식점","세븐스프링스(광나루점)","127.10303113963996","37.544222005722084","서울특별시 광진구 아차산로 563 지하2층 (광장동)","02-2049-7800"
"2964","1","위생등급제","금강수산","127.06873659815157","37.540257322652415","서울특별시 광진구 아차산로 230 (자양동)","02-461-4300"
"2965","1","위생등급제","심가네 한우고집","127.04076117562022","37.56496845042297","서울특별시 성동구 마조로19길 7 123층 (마장동 797-90)","02-2281-1214"
"2966","1","위생등급제","개성손만두","127.0911950768","37.5442966117","서울특별시 광진구 광나루로 556 (구의동)","02-455-5571"
"2967","1","위생등급제","아웃백 스테이크하우스 어린이대공원점","127.07504765491512","37.54656047550726","서울특별시 광진구 광나루로 410 (화양동KCC파크타운 2층)","02-3436-2691"
"2968","1","위생등급제","(주)장군갈비","127.0881521756","37.5547613144","서울특별시 광진구 용마산로 11 (중곡동)","02-457-3241"
"2969","1","위생등급제","신토방유황오리전문점","127.08726107101363","37.563119623017336","서울특별시 광진구 용마산로 106 (중곡동(1층))","02-464-1033"
"2970","1","위생등급제","다도회집","127.0839614911357","37.53163031155881","서울특별시 광진구 뚝섬로 670 (자양동)","02-453-7653"
"2971","9","트랜스지방 안심제과점","파리바게뜨","126.97222845266104","37.57662028737595","서울특별시 종로구 자하문로 5 (체부동지상1층)","02-735-6158"
"2972","1","위생등급제","꾸미국수","126.9853109007","37.5744170055","서울특별시 종로구 인사동10길 11-7 (관훈동)","02-730-5657"
"2973","14","채식전문음식점","한과채밥집","126.98572296996254","37.57434497642985","서울특별시 종로구 인사동10길 13 (관훈동청하빌딩지하1층)","02-720-2802"
"2974","1","위생등급제","인사동.한정식.둘레골","126.9846677852","37.575040412","서울특별시 종로구 인사동14길 44 (관훈동)","02-735-8811"
"2975","1","위생등급제","계림상황 삼계탕","126.9848675198","37.5725825239","서울특별시 종로구 인사동5길 26 2층 (관훈동)","02-725-0460"
"2976","1","위생등급제","까스야","126.98595874195334","37.57268357016043","서울특별시 종로구 인사동5길 7 동 호 (인사동)","02-737-3565"
"2977","1","위생등급제","히가시 동우동","127.0332212574","37.5613343912","서울특별시 성동구 왕십리로21길 11 1층 (행당동)","02-2292-4677"
"2978","4","저염실천음식점","우리네집","127.0347159336","37.5627791597","서울특별시 성동구 왕십리로22길 8 (도선동(지상1층))","02-2298-7598"
"2979","1","위생등급제","진한방삼계탕","127.07741669766038","37.55261725884335","서울특별시 광진구 능동로 254 (능동)","02-455-6020"
"2980","1","위생등급제","프리가(FRIGGA)프리미엄건대점","127.07121565666922","37.53899805779457","서울특별시 광진구 능동로 92 (자양동 롯데백화점 건대스타시점9층)","02-3437-7551"
"2981","1","위생등급제","(주)브레댄코 비알씨디 스타시티점","127.0712156567","37.5389980578","서울특별시 광진구 능동로 92 (자양동)","02-2218-3250"
"2982","1","위생등급제","스타시티아트홀","127.0714118564","37.540659383","서울특별시 광진구 능동로 110 (화양동(56층))","02-430-8000"
"2983","6","먹을만큼적당히","본도시락(건대점)","127.07231134271926","37.54410786158797","서울특별시 광진구 능동로 149 1층 (화양동)","02-2205-5933"
"2984","1","위생등급제","만나정","127.0765471655","37.5522321987","서울특별시 광진구 능동로 245 (군자동)","02-499-1033"
"2985","1","위생등급제","산들에프앤비","127.0742978822","37.5527417982","서울특별시 광진구 능동로 209 (군자동)","02-464-1977"
"2986","1","위생등급제","샹그라","127.0761026219","37.55132428","서울특별시 광진구 능동로 237 (군자동)","02-464-8088"
"2987","1","위생등급제","키친(Kitchen)","127.1117068379","37.5586300824","서울특별시 광진구 워커힐로 177 (광장동)","02-455-5000"
"2988","1","위생등급제","금룡","127.1117068379","37.5586300824","서울특별시 광진구 워커힐로 177 1층 (광장동)","02-455-5000"
"2989","1","위생등급제","아웃백스테이크하우스(서대문점)","126.9679315269536","37.565241430418425","서울특별시 중구 통일로 114 (의주로1가외31필지(지상2층))","02-6325-2501"
"2990","6","먹을만큼적당히","풀향기","127.00382999356618","37.5594937613775","서울특별시 중구 동호로 268-8 (장충동2가)","02-2278-4569"
"2991","6","먹을만큼적당히","동해일식","126.97952594840713","37.56734152904189","서울특별시 중구 무교로 16 (무교동)","02-778-9451"
"2992","1","위생등급제","제일관","127.01375488067087","37.56662170638439","서울특별시 중구 퇴계로73길 31 ",""
"2993","6","먹을만큼적당히","서라벌","127.00670993271555","37.56677728827508","서울특별시 중구 을지로43길 9 (을지로6가(75호))","02-2273-1188"
"2994","1","위생등급제","선미원","126.9788596845725","37.56981374360046","서울특별시 종로구 종로 14 지하1층","02-734-0860"
"2995","1","위생등급제","본죽&amp;비빔밥(종각역)점","126.98571466141293","37.57043105294405","서울특별시 종로구 종로 73 (종로2가)","02-733-5516"
"2996","1","위생등급제","산내들","127.00809129379384","37.57081726595722","서울특별시 종로구 종로 272 (종로6가외 3필지)","02-266-3909"
"2997","6","먹을만큼적당히","항아리석갈비","127.03467121766317","37.56398290406468","서울특별시 성동구 왕십리로24나길 8 지하1층 (도선동 107)","02-2281-3517"
"2998","1","위생등급제","(주)스시로한국","126.98813283784024","37.56848156653254","서울특별시 종로구 청계천로 93 2층 (관철동 파고다타워종로사옥)","02-2271-3315"
"2999","1","위생등급제","명동 면옥","126.9858137394","37.5732493777","서울특별시 종로구 인사동길 29 (관훈동)","02-736-7053"
"3000","1","위생등급제","시화담","126.9866108804","37.5720709693","서울특별시 종로구 인사동길 13 2.3층 (인사동)","02-738-8855"
"3001","1","위생등급제","삼성웰스토리(주) 시그니쳐타워 가츠앤","126.98842276383318","37.56750131197485","서울특별시 중구 청계천로 100 지하1층 (수표동 시그니처타워)",""
"3002","1","위생등급제","북촌전골","126.9817315539","37.5647290025","서울특별시 중구 남대문로 81 11층 (소공동 롯데백화점)","02-772-3936"
"3003","1","위생등급제","춘천명가닭갈비전문점","126.9781782782","37.5619569342","서울특별시 중구 남대문로 25-15","02-777-1588"
"3004","8","안심참기름","중부기름집","127.00054329921029","37.56468716681726","서울특별시 중구 마른내로 113 (오장동)","02-2275-1770"
"3005","9","트랜스지방 안심제과점","파리바게뜨답십리역점","127.05456103790956","37.56498450339547","서울특별시 성동구 천호대로 312 (용답동지상1층)","02-2245-2456"
"3006","4","저염실천음식점","금강복요리전문점","127.0653420729","37.5454273824","서울특별시 성동구 동일로 143 (성수동2가 성수1차대우아파트)","02-462-6700"
"3007","1","위생등급제","유진참치","126.9736191486","37.5622695504","서울특별시 중구 세종대로11길 42 (서소문동(2층))","02-754-9900"
"3008","1","위생등급제","강서면옥","126.97397690927228","37.56198131084593","서울특별시 중구 세종대로11길 35 (서소문동)","02-752-1945"
"3009","1","위생등급제","신라다랑원","126.97803798924452","37.56175868894605","서울특별시 중구 세종대로12길 30 1층 (북창동)","02-771-6780"
"3010","4","저염실천음식점","대복","126.9779290264","37.5628002207","서울특별시 중구 세종대로14길 22",""
"3011","1","위생등급제","전주회관","126.97853121020424","37.562652568284626","서울특별시 중구 세종대로14길 32-1 12층","02-754-6621"
"3012","4","저염실천음식점","쏘렌토","126.9771183996","37.5635388834","서울특별시 중구 세종대로16길 1 (태평로2가(2층))","02-776-8181"
"3013","1","위생등급제","한서외식산업주식회사 (한우리 소공점)","126.98100699814146","37.56534516953803","서울특별시 중구 을지로 30 롯데백화점 12층","02-779-0541"
"3014","1","위생등급제","이촌동 면옥","126.9675660372","37.5205877941","서울특별시 용산구 이촌로54길 17 (이촌동(지상1.2층))","02-796-7775"
"3015","6","먹을만큼적당히","유래회관","127.03153472933194","37.56643809690416","서울특별시 성동구 마장로 196 (홍익동지상23층)","02-2293-8866"
"3016","6","먹을만큼적당히","마장동명품부대찌개","127.0437184499937","37.56635492624414","서울특별시 성동구 마장로 308 지상1층 (마장동 782-2)","02-2293-0010"
"3017","9","트랜스지방 안심제과점","뚜레쥬르","127.0346904638876","37.566433607828095","서울특별시 성동구 마장로 223 (마장동)","02-2294-8250"
"3018","1","위생등급제","전원 오리구이 생삼겹살","127.0334027657","37.5622677725","서울특별시 성동구 왕십리로 323 (행당동)","02-2295-5292"
"3019","4","저염실천음식점","왕돈까스 왕냉면","127.0444133543","37.5471490068","서울특별시 성동구 왕십리로 107 지상1층 (성수동1가)","02-468-8848"
"3020","1","위생등급제","포메인서울숲점","127.0423711056633","37.545686534980796","서울특별시 성동구 왕십리로 85 (성수동1가갤러리아포레 204호(지상2층))","02-499-0321"
"3021","9","트랜스지방 안심제과점","파리바게뜨(옥수점)-제조","127.01397690757497","37.54331467150276","서울특별시 성동구 독서당로 208 지상2층 (옥수동)","02-2281-8254"
"3022","1","위생등급제","동회루","126.9941009668","37.561000143","서울특별시 중구 퇴계로 200 (필동2가)","02-2265-1278"
"3023","1","위생등급제","대림정","126.9948569689","37.5617570156","서울특별시 중구 퇴계로 205 (필동2가)","02-2266-2678"
"3024","1","위생등급제","암소집","127.0358163537","37.5633374488","서울특별시 성동구 고산자로 261-22","02-2296-0845"
"3025","1","위생등급제","순천만","127.02448168683709","37.55552689717466","서울특별시 성동구 난계로 35 (금호동1가외4필지지상2층(논골길63))","02-2295-8837"
"3026","4","저염실천음식점","명동삼계탕","126.9759485643","37.5690131024","서울특별시 중구 세종대로21길 55 (태평로1가외1필지(지상2층))","02-778-7370"
"3027","1","위생등급제","전주풍남회관","126.9759804009","37.5685698191","서울특별시 중구 세종대로21길 48 (태평로1가)","02-736-2144"
"3028","1","위생등급제","명동삼계탕","126.97594856429181","37.569013102424385","서울특별시 중구 세종대로21길 55 외1필지(지상2층)","02-778-7370"
"3029","4","저염실천음식점","풍문","126.9736841616","37.5576348367","서울특별시 중구 세종대로2길 6-1 (남대문로5가)",""
"3030","1","위생등급제","햇살마루","126.97419120044615","37.5576133246406","서울특별시 중구 세종대로2길 11 (지상2층)","02-777-9227"
"3031","1","위생등급제","홍콩반점 0410","127.0030884504","37.5816366444","서울특별시 종로구 대학로10길 16 지하동 1층호 (동숭동)","02-0764-9203"
"3032","4","저염실천음식점","한강회관","126.9743488182","37.5203984493","서울특별시 용산구 이촌로75길  10-3","02-793-9855"
"3033","1","위생등급제","구(Goo)","126.99491293167496","37.537703961537986","서울특별시 용산구 이태원로27길 101 1층 (한남동)","02-794-7339"
"3034","6","먹을만큼적당히","닭이닭","127.08445009700847","37.53952633094451","서울특별시 광진구 자양로22길 20 (구의동)","02-3437-0711"
"3035","6","먹을만큼적당히","푸른집","127.00830151720504","37.58830734598156","서울특별시 성북구 동소문로  6길 16-5","02-742-8020"
"3036","1","위생등급제","채선당(돈암점)","127.0101496332","37.5906281581","서울특별시 성북구 동소문로 43 (동소문동4가(1층))","02-922-7707"
"3037","1","위생등급제","사보텐현대미아점","127.0287437491","37.6083998425","서울특별시 성북구 동소문로 315 (길음동현대백화점)","02-2117-1934"
"3038","1","위생등급제","풀잎채한상","127.02874374914879","37.608399842541615","서울특별시 성북구 동소문로 315 (길음동현대백화점)","02-2117-1945"
"3039","4","저염실천음식점","대보명가","127.0071158756","37.6456787496","서울특별시 강북구 4.19로 69 (수유동)",""
"3040","1","위생등급제","감골오리","127.00692102767887","37.646168896407254","서울특별시 강북구 4.19로 68","02-994-4199"
"3041","1","위생등급제","초우마을","127.05594665694511","37.58946206540808","서울특별시 동대문구 회기로28길 8 2층 (휘경동)","02-957-2266"
"3042","1","위생등급제","모심","127.0295778801","37.5869920867","서울특별시 성북구 개운사길 8 3층 (안암동5가)","02-953-0333"
"3043","1","위생등급제","무등산참숯갈비","127.02909335","37.587136366","서울특별시 성북구 개운사길 15 (안암동5가왕림빌딩1층)","02-925-0062"
"3044","1","위생등급제","막썰어횟집","127.0501451239","37.569365301","서울특별시 동대문구 천호대로67길 8-2 (답십리동)","02-2242-8720"
"3045","1","위생등급제","혼마참치장한평점","127.06620391818133","37.56286300962476","서울특별시 동대문구 천호대로85길 17 2층 (장안동)","02-2242-8449"
"3046","4","저염실천음식점","고기가 좋은 사람들","127.0247195577","37.6314624367","서울특별시 강북구 덕릉로28길 72 (미아동)",""
"3047","1","위생등급제","강촌보쌈","127.0247696176003","37.63210392814457","서울특별시 강북구 덕릉로28길 59 (미아동)","02-988-6254"
"3048","1","위생등급제","한스델리","127.07643515015229","37.59323474224973","서울특별시 중랑구 망우로32길 14 (상봉동)","02-6406-2711"
"3049","7","안심식육판매소","대림정육점","127.06444776751823","37.605437707558956","서울특별시 동대문구 이문로54길 46","02-996-5931"
"3050","1","위생등급제","무교동미성낙지장안점","127.068325533","37.5659287916","서울특별시 동대문구 장한로12길 7 (장안동(장평5길 3))","02-2246-6061"
"3051","1","위생등급제","신(辛)나는 마당","127.0606478241","37.5951323884","서울특별시 동대문구 휘경로2길 21 1층 (이문동)","02-963-3313"
"3052","1","위생등급제","전통설렁탕","126.9971737871","37.5926575948","서울특별시 성북구 성북로 105 (성북동107-2103)","02-747-2753"
"3053","2","채식메뉴음식점","강촌","126.991244864722","37.59450253516653","서울특별시 성북구 성북로 167 (성북동)","02-766-2557"
"3054","1","위생등급제","가화원 고대안암병원점","127.0263579143","37.5871117807","서울특별시 성북구 인촌로 73 (안암동5가 고려대학교 안암병원 3층 (안암동5가 1-2 외 32필지))","02-927-8073"
"3055","6","먹을만큼적당히","양지식당","127.048819788809","37.612963061994506","서울특별시 성북구 장월로  79 (장위동)","02-943-7861"
"3056","1","위생등급제","갈비명가이상 돈암본관","127.02365420697386","37.601474160877075","서울특별시 성북구 정릉로 364 (돈암동)","02-925-8700"
"3057","1","위생등급제","비나레스토랑","127.0352894320949","37.5884321056074","서울특별시 동대문구 안암로24길 4 1층 (제기동)","02-926-5860"
"3058","1","위생등급제","홍천암소집","127.09387975721947","37.59889119244131","서울특별시 중랑구 망우로55길 32 101호 (상봉동 한국프라우드)","02-439-6038"
"3059","1","위생등급제","꿀족","127.0699011326","37.5417018426","서울특별시 광진구 아차산로31길 20-6 (화양동 지층1층)",""
"3060","1","위생등급제","오복찜쌈밥","127.10256430567598","37.599893074488854","서울특별시 중랑구 망우로72길 3 (망우동)","02-2207-5544"
"3061","1","위생등급제","이어도참치","127.0796625506","37.5871707333","서울특별시 중랑구 동일로 635 (면목동)","02-435-2928"
"3062","1","위생등급제","황귀 닭곰탕","127.0796578488934","37.58700855776336","서울특별시 중랑구 동일로 633 (면목동)","02-0493-3487"
"3063","1","위생등급제","운현궁","127.08596770429703","37.59590593063826","서울특별시 중랑구 면목로 492 (상봉동)","02-434-4820"
"3064","1","위생등급제","석이네닭갈비","127.09663978492759","37.58956190201812","서울특별시 중랑구 용마산로 425 (면목동)","02-434-2743"
"3065","6","먹을만큼적당히","김밥천국","127.10027024650223","37.594975635632686","서울특별시 중랑구 용마산로 494 (망우동)","02-494-7788"
"3066","4","저염실천음식점","천수만바지락칼국수","127.1011741219","37.6068859564","서울특별시 중랑구 용마산로 628","02-439-9885"
"3067","1","위생등급제","천수만바지락칼국수","127.10117412188501","37.60688595637039","서울특별시 중랑구 용마산로 628 (신내동)","02-439-9885"
"3068","6","먹을만큼적당히","박가뼈다귀","127.0740759989044","37.593812881055804","서울특별시 중랑구 망우로 193 (중화동)","02-496-1600"
"3069","6","먹을만큼적당히","춘천골닭갈비(먹골점)","127.07831804070122","37.613631923440494","서울특별시 중랑구 공릉로 32 (묵동공감대아파트상가 B04호)","02-948-3343"
"3070","9","트랜스지방 안심제과점","파리바게뜨","127.07772302014129","37.59039037089064","서울특별시 중랑구 봉우재로 40 (면목동)","02-3423-0077"
"3071","6","먹을만큼적당히","소양강","127.09279159818747","37.5943870977813","서울특별시 중랑구 봉우재로 179-1 (상봉동)","02-439-6226"
"3072","6","먹을만큼적당히","송정게장","127.0934386327105","37.593864012308444","서울특별시 중랑구 상봉로 90 1층 (망우동)","02-2209-5335"
"3073","7","안심식육판매소","풍성","127.09376937963962","37.59034267435031","서울특별시 중랑구 상봉로 48","02-355-5982"
"3074","1","위생등급제","이영근닭갈비","127.09310360390633","37.59760879637316","서울특별시 중랑구 상봉로 134 (망우동)","02-436-8282"
"3075","1","위생등급제","거보주","127.08517708860417","37.538040960915815","서울특별시 광진구 아차산로51길 24 (구의동)","02-456-2266"
"3076","6","먹을만큼적당히","할머니해장국","127.04976123788088","37.618444281812764","서울특별시 성북구 장월로31길 23 (장위동)","02-915-1541"
"3077","1","위생등급제","남대문대도집","127.0572627883","37.575279798","서울특별시 동대문구 전농로11길 17-4 (답십리동)",""
"3078","7","안심식육판매소","동서울농협하나로마트신내점","127.0956553014163","37.60593190567999","서울특별시 중랑구 신내로 74","02-2275-3691"
"3079","10","안심마트","롯데쇼핑(주)롯데슈퍼장안점","127.07070813762843","37.581464140898916","서울특별시 동대문구 한천로46길 42 101호 (장안동)","02-2242-5611"
"3080","6","먹을만큼적당히","풀잎보리쌈밥생고기","127.0767083163716","37.594611280123814","서울특별시 중랑구 중랑역로 5 (중화동)","02-2207-3323"
"3081","7","안심식육판매소","(주)농협유통미아점","127.02650147094584","37.621565611474054","서울특별시 강북구 도봉로33길 18","02-693-8701"
"3082","1","위생등급제","손큰할매순대국","127.066081551","37.5729686446","서울특별시 동대문구 답십리로 233 (답십리동(답십리길 233))",""
"3083","1","위생등급제","전주콩나물국밥","0","0","서울특별시 동대문구 고산자로 397 102호 (용두동)","02-967-7202"
"3084","14","채식전문음식점","삼육서울병원(베지랜드)","127.06355260112542","37.586211038146416","서울특별시 동대문구 망우로 82 (휘경2동 29-1 ) ","02-210-3648"
"3085","7","안심식육판매소","롯데쇼핑(주) 롯데슈퍼 전농점","127.06156112201098","37.57665795812339","서울특별시 동대문구 사가정로 148 SK아파트상가 101호","02-2173-8163"
"3086","1","위생등급제","원골전통순대국전문","127.0707913265","37.578451168","서울특별시 동대문구 사가정로 232 (장안동(사가정길 232))","02-2245-1607"
"3087","1","위생등급제","신촌설렁탕","127.0529149933","37.593362957","서울특별시 동대문구 경희대로 20","02-966-2002"
"3088","9","트랜스지방 안심제과점","파리바게뜨 신설동역점","127.02486871918559","37.57589293107812","서울특별시 동대문구 왕산로 10 (신설동1F)","02-926-9100"
"3089","6","먹을만큼적당히","본도시락(신설동역점)","127.02461075812329","37.57633267043628","서울특별시 동대문구 왕산로 9-1 (신설동)","02-925-4282"
"3090","6","먹을만큼적당히","남원추어탕","127.08575935337413","37.58011709136021","서울특별시 중랑구 면목로39길 32 (면목동)","02-435-5393"
"3091","6","먹을만큼적당히","옛가 칼국수","127.07512961936204","37.59212555863375","서울특별시 중랑구 중랑천로10길 39 (상봉동)","02-492-1555"
"3092","7","안심식육판매소","시민정육점","127.07714880227296","37.59133138326676","서울특별시 중랑구 동일로109길 55","02-310-1234"
"3093","1","위생등급제","마루샤브 용두직영점","127.0300407464","37.5780216788","서울특별시 동대문구 왕산로 61 (용두동)","02-953-7443"
"3094","1","위생등급제","애슐리 청량리 롯데백화점","127.0483276943","37.5806068672","서울특별시 동대문구 왕산로 214 지하2층 (전농동 롯데백화점 청량리점)","02-6285-1100"
"3095","1","위생등급제","반촌","127.0440159721","37.5795345691","서울특별시 동대문구 왕산로 186-1 (전농동)","02-966-4204"
"3096","1","위생등급제","홍백닭한마리","127.0583822781","37.5940090933","서울특별시 동대문구 이문로 75 1층 (이문동)","02-960-6660"
"3097","1","위생등급제","선진국낙지마당","127.0714933448","37.5738484661","서울특별시 동대문구 장한로 149-1 (장안동)","02-2215-0564"
"3098","1","위생등급제","이천농장정육식당","127.0715885786","37.5739997755","서울특별시 동대문구 장한로 151 지상1층 (장안동)","02-3394-8115"
"3099","1","위생등급제","서해쭈꾸미 시립대점","127.05360120640569","37.58393826619032","서울특별시 동대문구 전농로 222 (전농동(전농로 222))","02-2213-5592"
"3100","1","위생등급제","천객루","127.0560106288","37.5660361879","서울특별시 동대문구 전농로 12 2층 204호 (답십리동 쌍마빌딩)",""
"3101","7","안심식육판매소","일등축산유통","127.08048353105376","37.533625746988434","서울특별시 광진구 자양로13나길 7","02-467-4612"
"3102","7","안심식육판매소","삼호축산","127.07910011017938","37.534967370676796","서울특별시 광진구 자양로15길 82","02-446-7096"
"3103","1","위생등급제","영산강","127.08523402162198","37.53636866350972","서울특별시 광진구 자양로16길 24 (자양동)","02-452-2119"
"3104","6","먹을만큼적당히","지성집","127.08429414908042","37.53769200643166","서울특별시 광진구 자양로18길 15 (구의동)","02-457-5400"
"3105","6","먹을만큼적당히","동래","127.08783440384128","37.538572406340826","서울특별시 광진구 자양로18길 79 (구의동)","02-447-1588"
"3106","1","위생등급제","칼·차이나","127.023422363","37.6421591973","서울특별시 강북구 한천로 1075 (수유동)","02-906-2627"
"3107","9","트랜스지방 안심제과점","잼파파","127.02668942382061","37.6403457226403","서울특별시 강북구 한천로 1040 (수유동)","02-900-3332"
"3108","1","위생등급제","만리장성","127.02703325600939","37.63867341665446","서울특별시 강북구 도봉로 352 (번동 효성네오인텔리안 110~113호)","02-908-3005"
"3109","1","위생등급제","이어도참치(e-어도참치)","127.02361495314277","37.63491163626956","서울특별시 강북구 도봉로 296","02-900-0037"
"3110","1","위생등급제","소야지","127.07760505021186","37.603267413312025","서울특별시 중랑구 동일로139길 25 (중화동)","02-496-4576"
"3111","9","트랜스지방 안심제과점","뚜레쥬르(우이점)","127.01353604615933","37.65827032421874","서울특별시 강북구 삼양로 621 (우이동)","02-902-8630"
"3112","1","위생등급제","꿉","127.02841891451948","37.6357142559353","서울특별시 강북구 오패산로 386","02-990-5315"
"3113","1","위생등급제","신내점(하남돼지집)","127.0966967129","37.6055562453","서울특별시 중랑구 신내로14길 22 (신내동)","02-436-3392"
"3114","1","위생등급제","태능가든","127.0960809949","37.605834253","서울특별시 중랑구 신내로14길 13 (신내동)","02-3422-2800"
"3115","1","위생등급제","비비고 고려대점","127.0316981048","37.5887034224","서울특별시 성북구 안암로 145 (안암동5가 고려대학교 제3법학관)","02-926-7423"
"3116","6","먹을만큼적당히","본아이에프(주) 본도시락 고려대점","127.02860237788745","37.582285538912735","서울특별시 성북구 안암로 63 1층 (안암동5가)","02-960-0209"
"3117","1","위생등급제","황궁","127.0367042972","37.592176198","서울특별시 성북구 종암로 18 (종암동거산프라자)","02-912-8161"
"3118","6","먹을만큼적당히","손가네가마솥","127.01749853574094","37.60241586817276","서울특별시 성북구 정릉로34길 8 (정릉동)","02-914-6482"
"3119","4","저염실천음식점","해물촌 칼국수","127.0352603231","37.6323102882","서울특별시 강북구 오현로31길 109 (번동(벌리길 55))","02-945-0622"
"3120","9","트랜스지방 안심제과점","뚜레쥬르 가재울뉴타운점","126.91448875902382","37.57698902070269","서울특별시 서대문구 거북골로14길 32 (북가좌동현대아이파크 상가 103호 (지하3층))","02-305-0855"
